year,imdb,title,clean_test,budget_2013$,binary_PASS,domgross_2013$,genres,prod_comps,overview,perc_women_producers,perc_women_directors
1993,tt0106977,the fugitive,men,70948192,0,296492106.0,"['Action', 'Thriller', 'Drama']",['Warner Bros. Pictures'],wrongfully convicted of murdering his wife and sentenced to death richard kimble escapes from the law in an attempt to find the real killer and clear his name,0.0,0.0
1993,tt0112389,the princess and the cobbler,nowomen,38699014,0,1079180.0,"['Adventure', 'Fantasy', 'Animation', 'Family']","['Allied Filmmakers', 'Richard Williams Productions', 'Miramax']",it is written among the limitless constellations of the celestial heavens and  in the depths of the emerald seas and upon every grain of sand in the vast  deserts that the world which we see is an outward and visible dream of an  inward and invisible reality  once upon a time there was a golden city in  the center of the golden city atop the tallest minaret were three golden  balls the ancients had prophesied that if the three golden balls were ever  taken away harmony would yield to discord and the city would fall to  destruction and death but the mystics had also foretold that the city might  be saved by the simplest soul with the smallest and simplest of things in the  city there dwelt a lowly shoemaker who was known as tack the cobbler also in  the city existed a thief who shall be nameless,0.5,0.0
1993,tt0107943,the remains of the day,nowomen,24186884,0,37013943.0,"['Drama', 'Romance']","['Columbia Pictures', 'Merchant Ivory Productions']",a rule bound head butlers world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in postwwi britain the possibility of romance and his masters cultivation of ties with the nazi cause challenge his carefully maintained veneer of servitude,0.0,0.0
1993,tt0108358,tombstone,ok,40311473,1,91112095.0,"['Western', 'Action']","['Hollywood Pictures', 'Cinergi Pictures Entertainment']",legendary marshal wyatt earp now a weary gunfighter joins his brothers morgan and virgil to pursue their collective fortune in the thriving mining town of tombstone but earp is forced to don a badge again and get help from his notorious pal doc holliday when a gang of renegade brigands and rustlers begins terrorizing the town,0.0,0.0
1992,tt0104257,a few good men,notalk,54791459,0,234673774.0,['Drama'],['David Brown Productions'],when cocky military lawyer lt daniel kaffee and his cocounsel lt cmdr joanne galloway are assigned to a murder case they uncover a hazing ritual that could implicate highranking officials such as shady col nathan jessep,0.0,0.0
1992,tt0104694,a league of their own,ok,66413889,1,178543655.0,"['Comedy', 'Drama']","['Columbia Pictures', 'Parkway Productions']",as americas stock of athletic young men is depleted during world war ii a professional allfemale baseball league springs up in the midwest funded by publicityhungry candy maker walter harvey competitive sisters dottie hinson and kit keller spar with each other scout ernie capadino and grumpy hasbeen coach jimmy dugan on their way to fame,0.0,1.0
1992,tt0103639,aladdin,nowomen,46489723,0,360876835.0,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']","['Walt Disney Pictures', 'Walt Disney Feature Animation']",princess jasmine grows tired of being forced to remain in the palace so she sneaks out into the marketplace in disguise where she meets streeturchin aladdin  the couple falls in love although jasmine may only marry a prince  after being thrown in jail aladdin becomes embroiled in a plot to find a mysterious lamp with which the evil jafar hopes to rule the land,0.0,0.0
1992,tt0103644,alien 3,nowomen,91319098,0,91198182.0,"['Science Fiction', 'Action', 'Horror']","['Brandywine Productions', '20th Century Fox']",after escaping with newt and hicks from the alien planet ripley crash lands on fiorina 161 a prison planet and host to a correctional facility unfortunately although newt and hicks do not survive the crash a more unwelcome visitor does the prison does not allow weapons of any kind and with aid being a long time away the prisoners must simply survive in any way they can,0.0,0.0
1992,tt0106308,army of darkness,men,18263820,0,19098934.0,"['Fantasy', 'Horror', 'Comedy']","['Renaissance Pictures', 'Dino De Laurentiis Company', 'Introvision International', 'Universal Pictures']",ash a handsome shotguntoting chainsawarmed department store clerk is time warped backwards into englands dark ages where he romances a beauty and faces legions of the undead,0.0,0.0
1992,tt0103776,batman returns,nowomen,132827779,0,270360376.0,"['Action', 'Fantasy']",['Warner Bros. Pictures'],while batman deals with a deformed man calling himself the penguin an employee of a corrupt businessman transforms into the catwoman,0.5,0.0
1992,tt0103893,buffy the vampire slayer,ok,11622431,1,23629512.0,"['Action', 'Comedy', 'Horror']","['Sandollar', 'Kuzui Enterprises', '20th Century Fox']",blonde bouncy buffy is your typical high school cheerleader but all that changes when a strange man informs her shes been chosen by fate to kill vampires,0.0,1.0
1992,tt0104070,death becomes her,ok,91319098,1,97001885.0,"['Comedy', 'Fantasy', 'Horror']",['Universal Pictures'],madeline is married to ernest who was once archrival helens fiance after recovering from a mental breakdown helen vows to kill madeline and steal back ernest unfortunately for everyone the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot,0.0,0.0
1992,tt0104815,el mariachi,nowomen,11622,0,3388636.0,"['Action', 'Crime', 'Thriller']","['Columbia Pictures', 'Los Hooligans Productions']",el mariachi just wants to play his guitar and carry on the family tradition unfortunately the town he tries to find work in has another visitor a killer who carries his guns in a guitar case the drug lord and his henchmen mistake el mariachi for the killer azul and chase him around town trying to kill him and get his guitar case,0.0,0.0
1992,tt0104348,glengarry glen ross,nowomen,20754340,0,17807603.0,"['Crime', 'Drama', 'Mystery']","['Zupnik Cinema Group II', 'New Line Cinema', 'GGR']",when an office full of chicago real estate salesmen is given the news that all but the top two will be fired at the end of the week the atmosphere begins to heat up shelley levene who has a sick daughter does everything in his power to get better leads from his boss john williamson but to no avail when his coworker dave moss comes up with a plan to steal the leads things get complicated for the toughtalking salesmen,0.0,0.0
1992,tt0104412,hero,notalk,69734584,0,32355474.0,"['Comedy', 'Drama']",['Columbia Pictures'],bernie laplante is having a rough time hes divorced his exwife hates him and has custody of their son the cops are setting a trap for him then to top it all he loses a shoe whilst rescuing passengers of a crashed jet being a thief who is down on his luck bernie takes advantage of the crash but then someone else claims credit for the rescue,1.0,0.0
1992,tt0104431,home alone 2 lost in new york,notalk,33206945,0,288212232.0,"['Comedy', 'Family', 'Adventure']","['20th Century Fox', 'Hughes Entertainment']",instead of flying to florida with his folks kevin ends up alone in new york where he gets a hotel room with his dads credit card—despite problems from a clerk and meddling bellboy but when kevin runs into his old nemeses the wet bandits hes determined to foil their plans to rob a toy store on christmas eve,0.0,0.0
1992,tt0104797,malcolm x,dubious,58112153,0,79978777.0,"['Drama', 'History']","['40 Acres and a Mule Filmworks', 'JVC', 'Warner Bros. Pictures']",a tribute to the controversial black activist and leader of the struggle for black liberation he hit bottom during his imprisonment in the 50s he became a black muslim and then a leader in the nation of islam his assassination in 1965 left a legacy of selfdetermination and racial pride,0.0,0.0
1992,tt0104952,my cousin vinny,notalk,18263820,0,87880798.0,['Comedy'],"['Palo Vista Productions', 'Peter V. Miller Investment Corp.', '20th Century Fox', 'Dale Launer Production']",two carefree pals traveling through alabama are mistakenly arrested and charged with murder fortunately one of them has a cousin whos a lawyer  vincent gambini a former auto mechanic from brooklyn who just passed his bar exam after his sixth try when he arrives with his leatherclad girlfriend to try his first case its a real shock  for him and the deep south,0.0,0.0
1992,tt0105236,reservoir dogs,nowomen,1992417,0,4702152.0,"['Crime', 'Thriller']","['Live Entertainment', 'Dog Eat Dog Productions']",a botched robbery indicates a police informant and the pressure mounts in the aftermath at a warehouse crime begets violence as the survivors  veteran mr white newcomer mr orange psychopathic parolee mr blonde bickering weasel mr pink and nice guy eddie  unravel,0.0,0.0
1992,tt0104036,the crying game,men,6641389,0,103849232.0,"['Crime', 'Drama', 'Thriller']","['Channel Four Films', 'Palace Pictures', 'Nippon Film Development and Finance Inc.', 'Eurotrustees', 'British Screen Productions']",irish republican army member fergus forms an unexpected bond with jody a kidnapped british soldier in his custody despite the warnings of fellow ira members jude and maguire jody makes fergus promise hell visit his girlfriend dil in london and when fergus flees to the city he seeks her out hounded by his former ira colleagues he finds himself increasingly drawn to the enigmatic and surprising dil,0.0,0.0
1992,tt0104868,the mighty ducks,notalk,16603472,0,84266502.0,"['Comedy', 'Family', 'Drama']","['Avnet/Kerner Productions', 'Touchwood Pacific Partners 1']",after reckless young lawyer gordon bombay gets arrested for drunk driving he must coach a kids hockey team for his community service gordon has experience on the ice but isnt eager to return to hockey a point hit home by his tense dealings with his own former coach jack reilly the reluctant gordon eventually grows to appreciate his team which includes promising young charlie conway and leads them to take on reillys tough players,0.0,0.0
1992,tt0104940,the muppet christmas carol,notalk,19924167,0,45296775.0,"['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']","['Walt Disney Pictures', 'Jim Henson Productions', 'The Jim Henson Company']",a retelling of the classic dickens tale of ebenezer scrooge miser extraordinaire he is held accountable for his dastardly ways during nighttime visitations by the ghosts of christmas past present and future,0.0,0.0
1992,tt0105151,the player,ok,13282778,1,36039665.0,"['Comedy', 'Crime', 'Drama', 'Mystery']","['Fine Line Features', 'Avenue Pictures', 'Spelling Entertainment', 'Addis Wechsler Pictures']",a hollywood studio executive is being sent death threats by a writer whose script he rejected  but which one,0.0,0.0
1992,tt0105793,waynes world,notalk,33206945,0,202059814.0,"['Comedy', 'Music']",['Paramount'],the adventures of two amiably aimless metalhead friends wayne and garth from waynes basement the pair broadcast a talkshow called waynes world on local public access television the show comes to the attention of a sleazy network executive who wants to produce a bigbudget version of waynes world—and he also wants waynes girlfriend a rock singer named cassandra wayne and garth have to battle the executive not only to save their show but also cassandra,0.0,1.0
1991,tt0101414,beauty and the beast,ok,34216807,1,374591278.0,"['Romance', 'Family', 'Animation', 'Fantasy']","['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Feature Animation']",follow the adventures of belle a bright young woman who finds herself in the castle of a prince whos been turned into a mysterious beast with the help of the castles enchanted staff belle soon learns the most important lesson of all  that true beauty comes from within,0.5,0.0
